block,solver,A_name,q,sigma,instance_id,K,success,success_impute,success_single,success_single_impute,eps_success_impute,best_restart_id,best_error,best_error_full,best_score,single_restart_id,single_score,single_error,single_error_full,single_d_H,best_restart_id_symbolic,best_d_H,best_score_symbolic,bq_abs,spacing_y0,interior_sep_T1,minimax_lb_E_x,digital_regime
A,newton,A3,7,0.0,335,16,0,1,0,0,0.3043807145043604,8,0.24970051641085442,1.89067256104625,0.0,0,0.0,0.7630142693015599,1.260188758370709,1.0,1,0.5714285714285714,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,335,32,0,1,0,0,0.3043807145043604,33,0.06555711094242382,1.775305764437107,0.0,0,0.0,0.7630142693015599,1.260188758370709,1.0,20,0.42857142857142855,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,335,64,0,1,0,0,0.3043807145043604,52,0.02284925578872566,1.716769333557256,0.0,0,0.0,0.7630142693015599,1.260188758370709,1.0,20,0.42857142857142855,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,336,1,0,0,0,0,0.3043807145043604,1,0.7437960454139803,1.2251150036093996,0.00032930061570368707,1,0.00032930061570368707,0.7437960454139803,1.2251150036093996,0.7142857142857143,1,0.7142857142857143,0.00032930061570368707,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,336,2,0,0,0,0,0.3043807145043604,57,0.656627769610745,1.106574582413052,0.030193772166967392,1,0.00032930061570368707,0.7437960454139803,1.2251150036093996,0.7142857142857143,57,0.5714285714285714,0.030193772166967392,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,336,4,0,0,0,0,0.3043807145043604,57,0.656627769610745,1.106574582413052,0.030193772166967392,1,0.00032930061570368707,0.7437960454139803,1.2251150036093996,0.7142857142857143,57,0.5714285714285714,0.030193772166967392,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,336,8,0,0,0,0,0.3043807145043604,57,0.656627769610745,1.106574582413052,0.030193772166967392,1,0.00032930061570368707,0.7437960454139803,1.2251150036093996,0.7142857142857143,57,0.5714285714285714,0.030193772166967392,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,336,16,0,0,0,0,0.3043807145043604,31,0.5389821712568968,0.9475716851030457,0.18506743013858795,1,0.00032930061570368707,0.7437960454139803,1.2251150036093996,0.7142857142857143,57,0.5714285714285714,0.030193772166967392,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,336,32,0,0,0,0,0.3043807145043604,13,0.33285073123186354,0.5909995250357221,0.32635536789894104,1,0.00032930061570368707,0.7437960454139803,1.2251150036093996,0.7142857142857143,16,0.2857142857142857,0.22984446585178375,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,336,64,0,1,0,0,0.3043807145043604,47,0.018443896372290842,1.7119367158017647,1.0360848903656006,1,0.00032930061570368707,0.7437960454139803,1.2251150036093996,0.7142857142857143,16,0.2857142857142857,0.22984446585178375,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
